org_id	operator_id	itemId	remark	gmt_created	shop_id	unix_timestamp(d.gmt_created)	time+itemId	date
1017232	100008663	98823	上架	2020-06-08T13:23:43	782	1591593823	159159382398823	2020/6/8
1017232	100008663	98822	上架	2020-06-08T13:23:43	782	1591593823	159159382398822	2020/6/8
1017232	100008663	98821	上架	2020-06-08T13:23:43	782	1591593823	159159382398821	2020/6/8
1017232	100008663	98820	上架	2020-06-08T13:23:43	782	1591593823	159159382398820	2020/6/8
1017232	100008663	98819	上架	2020-06-08T13:23:43	782	1591593823	159159382398819	2020/6/8
1017232	100008663	98818	上架	2020-06-08T13:23:43	782	1591593823	159159382398818	2020/6/8
1017232	100008663	98817	上架	2020-06-08T13:23:43	782	1591593823	159159382398817	2020/6/8
1017232	100008663	98816	上架	2020-06-08T13:23:43	782	1591593823	159159382398816	2020/6/8
1017232	100008663	98815	上架	2020-06-08T13:23:43	782	1591593823	159159382398815	2020/6/8
1017232	100008663	98814	上架	2020-06-08T13:23:43	782	1591593823	159159382398814	2020/6/8
1017232	100008663	98813	上架	2020-06-08T13:23:43	782	1591593823	159159382398813	2020/6/8
1017232	100008663	98812	上架	2020-06-08T13:23:43	782	1591593823	159159382398812	2020/6/8
1017232	100008663	98811	上架	2020-06-08T13:23:43	782	1591593823	159159382398811	2020/6/8
1017232	100008663	98810	上架	2020-06-08T13:23:43	782	1591593823	159159382398810	2020/6/8
1017232	100008663	98809	上架	2020-06-08T13:23:43	782	1591593823	159159382398809	2020/6/8
1017232	100008663	98808	上架	2020-06-08T13:23:43	782	1591593823	159159382398808	2020/6/8
1017232	100008663	98807	上架	2020-06-08T13:23:43	782	1591593823	159159382398807	2020/6/8
1017232	100008663	98806	上架	2020-06-08T13:23:43	782	1591593823	159159382398806	2020/6/8
1017232	100008663	98805	上架	2020-06-08T13:23:43	782	1591593823	159159382398805	2020/6/8
1017232	100008663	98804	上架	2020-06-08T13:23:43	782	1591593823	159159382398804	2020/6/8
1017232	100008663	98803	上架	2020-06-08T13:23:43	782	1591593823	159159382398803	2020/6/8
1017232	100008663	98802	上架	2020-06-08T13:23:43	782	1591593823	159159382398802	2020/6/8
1017232	100008663	98501	上架	2020-06-08T13:23:43	782	1591593823	159159382398501	2020/6/8
1017232	100008663	98500	上架	2020-06-08T13:23:43	782	1591593823	159159382398500	2020/6/8
1017232	100008663	98499	上架	2020-06-08T13:23:43	782	1591593823	159159382398499	2020/6/8
1017232	100008663	98498	上架	2020-06-08T13:23:43	782	1591593823	159159382398498	2020/6/8
1017232	100008663	98497	上架	2020-06-08T13:23:43	782	1591593823	159159382398497	2020/6/8
1017232	100008663	98496	上架	2020-06-08T13:23:43	782	1591593823	159159382398496	2020/6/8
1017232	100008663	98495	上架	2020-06-08T13:23:43	782	1591593823	159159382398495	2020/6/8
1017232	100008663	98494	上架	2020-06-08T13:23:43	782	1591593823	159159382398494	2020/6/8
1017232	100008663	98493	上架	2020-06-08T13:23:43	782	1591593823	159159382398493	2020/6/8
1017232	100008663	98492	上架	2020-06-08T13:23:43	782	1591593823	159159382398492	2020/6/8
1017232	100008663	98491	上架	2020-06-08T13:23:43	782	1591593823	159159382398491	2020/6/8
1017232	100008663	98490	上架	2020-06-08T13:23:43	782	1591593823	159159382398490	2020/6/8
1017232	100008663	98489	上架	2020-06-08T13:23:43	782	1591593823	159159382398489	2020/6/8
1017232	100008663	98488	上架	2020-06-08T13:23:43	782	1591593823	159159382398488	2020/6/8
1017232	100008663	98487	上架	2020-06-08T13:23:43	782	1591593823	159159382398487	2020/6/8
1017232	100008663	939581	上架	2020-06-05T09:21:32	782	1591320092	1591320092939581	2020/6/5
1017232	100008663	98824	上架	2020-06-05T09:21:32	782	1591320092	159132009298824	2020/6/5
1017232	100008663	98823	上架	2020-06-05T09:21:32	782	1591320092	159132009298823	2020/6/5
1017232	100008663	98822	上架	2020-06-05T09:21:32	782	1591320092	159132009298822	2020/6/5
1017232	100008663	98821	上架	2020-06-05T09:21:32	782	1591320092	159132009298821	2020/6/5
1017232	100008663	98820	上架	2020-06-05T09:21:32	782	1591320092	159132009298820	2020/6/5
1017232	100008663	98819	上架	2020-06-05T09:21:32	782	1591320092	159132009298819	2020/6/5
1017232	100008663	98818	上架	2020-06-05T09:21:32	782	1591320092	159132009298818	2020/6/5
1017232	100008663	98817	上架	2020-06-05T09:21:32	782	1591320092	159132009298817	2020/6/5
1017232	100008663	98816	上架	2020-06-05T09:21:32	782	1591320092	159132009298816	2020/6/5
1017232	100008663	98815	上架	2020-06-05T09:21:32	782	1591320092	159132009298815	2020/6/5
1017232	100008663	98814	上架	2020-06-05T09:21:32	782	1591320092	159132009298814	2020/6/5
1017232	100008663	98813	上架	2020-06-05T09:21:32	782	1591320092	159132009298813	2020/6/5
1017232	100008663	98812	上架	2020-06-05T09:21:32	782	1591320092	159132009298812	2020/6/5
1017232	100008663	98811	上架	2020-06-05T09:21:32	782	1591320092	159132009298811	2020/6/5
1017232	100008663	98810	上架	2020-06-05T09:21:32	782	1591320092	159132009298810	2020/6/5
1017232	100008663	98809	上架	2020-06-05T09:21:32	782	1591320092	159132009298809	2020/6/5
1017232	100008663	98808	上架	2020-06-05T09:21:32	782	1591320092	159132009298808	2020/6/5
1017232	100008663	98807	上架	2020-06-05T09:21:32	782	1591320092	159132009298807	2020/6/5
1017232	100008663	98806	上架	2020-06-05T09:21:32	782	1591320092	159132009298806	2020/6/5
1017232	100008663	98805	上架	2020-06-05T09:21:32	782	1591320092	159132009298805	2020/6/5
1017232	100008663	98804	上架	2020-06-05T09:21:32	782	1591320092	159132009298804	2020/6/5
1017232	100008663	98803	上架	2020-06-05T09:21:32	782	1591320092	159132009298803	2020/6/5
1017232	100008663	98802	上架	2020-06-05T09:21:32	782	1591320092	159132009298802	2020/6/5
1017232	100008663	98501	上架	2020-06-05T09:21:32	782	1591320092	159132009298501	2020/6/5
1017232	100008663	98500	上架	2020-06-05T09:21:32	782	1591320092	159132009298500	2020/6/5
1017232	100008663	98499	上架	2020-06-05T09:21:32	782	1591320092	159132009298499	2020/6/5
1017232	100008663	98498	上架	2020-06-05T09:21:32	782	1591320092	159132009298498	2020/6/5
1017232	100008663	98497	上架	2020-06-05T09:21:32	782	1591320092	159132009298497	2020/6/5
1017232	100008663	98496	上架	2020-06-05T09:21:32	782	1591320092	159132009298496	2020/6/5
1017232	100008663	98495	上架	2020-06-05T09:21:32	782	1591320092	159132009298495	2020/6/5
1017232	100008663	98494	上架	2020-06-05T09:21:32	782	1591320092	159132009298494	2020/6/5
1017232	100008663	98493	上架	2020-06-05T09:21:32	782	1591320092	159132009298493	2020/6/5
1017232	100008663	98492	上架	2020-06-05T09:21:32	782	1591320092	159132009298492	2020/6/5
1017232	100008663	98491	上架	2020-06-05T09:21:32	782	1591320092	159132009298491	2020/6/5
1017232	100008663	98490	上架	2020-06-05T09:21:32	782	1591320092	159132009298490	2020/6/5
1017232	100008663	98489	上架	2020-06-05T09:21:32	782	1591320092	159132009298489	2020/6/5
1017232	100008663	98488	上架	2020-06-05T09:21:32	782	1591320092	159132009298488	2020/6/5
1017232	100008663	98487	上架	2020-06-05T09:21:32	782	1591320092	159132009298487	2020/6/5
1017232	100008663	939581	上架	2020-06-04T10:57:33	782	1591239453	1591239453939581	2020/6/4
1017232	100008663	98824	上架	2020-06-04T10:57:33	782	1591239453	159123945398824	2020/6/4
1017232	100008663	98823	上架	2020-06-04T10:57:33	782	1591239453	159123945398823	2020/6/4
1017232	100008663	98822	上架	2020-06-04T10:57:33	782	1591239453	159123945398822	2020/6/4
1017232	100008663	98821	上架	2020-06-04T10:57:33	782	1591239453	159123945398821	2020/6/4
1017232	100008663	98820	上架	2020-06-04T10:57:33	782	1591239453	159123945398820	2020/6/4
1017232	100008663	98819	上架	2020-06-04T10:57:33	782	1591239453	159123945398819	2020/6/4
1017232	100008663	98818	上架	2020-06-04T10:57:33	782	1591239453	159123945398818	2020/6/4
1017232	100008663	98817	上架	2020-06-04T10:57:33	782	1591239453	159123945398817	2020/6/4
1017232	100008663	98816	上架	2020-06-04T10:57:33	782	1591239453	159123945398816	2020/6/4
1017232	100008663	98815	上架	2020-06-04T10:57:33	782	1591239453	159123945398815	2020/6/4
1017232	100008663	98814	上架	2020-06-04T10:57:33	782	1591239453	159123945398814	2020/6/4
1017232	100008663	98813	上架	2020-06-04T10:57:33	782	1591239453	159123945398813	2020/6/4
1017232	100008663	98812	上架	2020-06-04T10:57:33	782	1591239453	159123945398812	2020/6/4
1017232	100008663	98811	上架	2020-06-04T10:57:33	782	1591239453	159123945398811	2020/6/4
1017232	100008663	98810	上架	2020-06-04T10:57:33	782	1591239453	159123945398810	2020/6/4
1017232	100008663	98809	上架	2020-06-04T10:57:33	782	1591239453	159123945398809	2020/6/4
1017232	100008663	98808	上架	2020-06-04T10:57:33	782	1591239453	159123945398808	2020/6/4
1017232	100008663	98807	上架	2020-06-04T10:57:33	782	1591239453	159123945398807	2020/6/4
1017232	100008663	98806	上架	2020-06-04T10:57:33	782	1591239453	159123945398806	2020/6/4
1017232	100008663	98805	上架	2020-06-04T10:57:33	782	1591239453	159123945398805	2020/6/4
1017232	100008663	98804	上架	2020-06-04T10:57:33	782	1591239453	159123945398804	2020/6/4
1017232	100008663	98803	上架	2020-06-04T10:57:33	782	1591239453	159123945398803	2020/6/4
1017232	100008663	98802	上架	2020-06-04T10:57:33	782	1591239453	159123945398802	2020/6/4
1017232	100008663	98501	上架	2020-06-04T10:57:33	782	1591239453	159123945398501	2020/6/4
1017232	100008663	98500	上架	2020-06-04T10:57:33	782	1591239453	159123945398500	2020/6/4
1017232	100008663	98499	上架	2020-06-04T10:57:33	782	1591239453	159123945398499	2020/6/4
1017232	100008663	98498	上架	2020-06-04T10:57:33	782	1591239453	159123945398498	2020/6/4
1017232	100008663	98497	上架	2020-06-04T10:57:33	782	1591239453	159123945398497	2020/6/4
1017232	100008663	98496	上架	2020-06-04T10:57:33	782	1591239453	159123945398496	2020/6/4
1017232	100008663	98495	上架	2020-06-04T10:57:33	782	1591239453	159123945398495	2020/6/4
1017232	100008663	98494	上架	2020-06-04T10:57:33	782	1591239453	159123945398494	2020/6/4
1017232	100008663	98493	上架	2020-06-04T10:57:33	782	1591239453	159123945398493	2020/6/4
1017232	100008663	98492	上架	2020-06-04T10:57:33	782	1591239453	159123945398492	2020/6/4
1017232	100008663	98491	上架	2020-06-04T10:57:33	782	1591239453	159123945398491	2020/6/4
1017232	100008663	98490	上架	2020-06-04T10:57:33	782	1591239453	159123945398490	2020/6/4
1017232	100008663	98489	上架	2020-06-04T10:57:33	782	1591239453	159123945398489	2020/6/4
1017232	100008663	98488	上架	2020-06-04T10:57:33	782	1591239453	159123945398488	2020/6/4
1017232	100008663	98487	上架	2020-06-04T10:57:33	782	1591239453	159123945398487	2020/6/4
1017232	100008663	939581	上架	2020-06-02T14:21:22	782	1591078882	1591078882939581	2020/6/2
1017232	100008663	98824	上架	2020-06-02T14:21:22	782	1591078882	159107888298824	2020/6/2
1017232	100008663	98823	上架	2020-06-02T14:21:22	782	1591078882	159107888298823	2020/6/2
1017232	100008663	98822	上架	2020-06-02T14:21:22	782	1591078882	159107888298822	2020/6/2
1017232	100008663	98821	上架	2020-06-02T14:21:22	782	1591078882	159107888298821	2020/6/2
1017232	100008663	98820	上架	2020-06-02T14:21:22	782	1591078882	159107888298820	2020/6/2
1017232	100008663	98819	上架	2020-06-02T14:21:22	782	1591078882	159107888298819	2020/6/2
1017232	100008663	98818	上架	2020-06-02T14:21:22	782	1591078882	159107888298818	2020/6/2
1017232	100008663	98817	上架	2020-06-02T14:21:22	782	1591078882	159107888298817	2020/6/2
1017232	100008663	98816	上架	2020-06-02T14:21:22	782	1591078882	159107888298816	2020/6/2
1017232	100008663	98815	上架	2020-06-02T14:21:22	782	1591078882	159107888298815	2020/6/2
1017232	100008663	98814	上架	2020-06-02T14:21:22	782	1591078882	159107888298814	2020/6/2
1017232	100008663	98813	上架	2020-06-02T14:21:22	782	1591078882	159107888298813	2020/6/2
1017232	100008663	98812	上架	2020-06-02T14:21:22	782	1591078882	159107888298812	2020/6/2
1017232	100008663	98811	上架	2020-06-02T14:21:22	782	1591078882	159107888298811	2020/6/2
1017232	100008663	98810	上架	2020-06-02T14:21:22	782	1591078882	159107888298810	2020/6/2
1017232	100008663	98809	上架	2020-06-02T14:21:22	782	1591078882	159107888298809	2020/6/2
1017232	100008663	98808	上架	2020-06-02T14:21:22	782	1591078882	159107888298808	2020/6/2
1017232	100008663	98807	上架	2020-06-02T14:21:22	782	1591078882	159107888298807	2020/6/2
1017232	100008663	98806	上架	2020-06-02T14:21:22	782	1591078882	159107888298806	2020/6/2
1017232	100008663	98805	上架	2020-06-02T14:21:22	782	1591078882	159107888298805	2020/6/2
1017232	100008663	98804	上架	2020-06-02T14:21:22	782	1591078882	159107888298804	2020/6/2
1017232	100008663	98803	上架	2020-06-02T14:21:22	782	1591078882	159107888298803	2020/6/2
1017232	100008663	98802	上架	2020-06-02T14:21:22	782	1591078882	159107888298802	2020/6/2
